2022000071,应易廉,经济管理,11903,2022-01-13,0,4,1,1234
2022000071,应易廉,经济管理,11903,2022-01-13,0,5,1,1234
2022000071,应易廉,经济管理,11903,2022-01-13,0,6,1,1234
2022000071,应易廉,经济管理,11903,2022-01-13,0,7,1,1234
2022000071,应易廉,经济管理,11903,2022-01-13,0,8,1,1234
2022000081,左丘浦融,经济管理,11905,2020-03-19,1,1,1,1234
2022000081,左丘浦融,经济管理,11905,2020-03-19,1,2,1,1234
2022000081,左丘浦融,经济管理,11905,2020-03-19,1,3,1,1234
2022000081,左丘浦融,经济管理,11905,2020-03-19,1,4,1,1234
2022000081,左丘浦融,经济管理,11905,2020-03-19,1,5,1,1234
2022000081,左丘浦融,经济管理,11905,2020-03-19,1,6,1,1234
2022000081,左丘浦融,经济管理,11905,2020-03-19,1,7,1,1234
2022000081,左丘浦融,经济管理,11905,2020-03-19,1,8,1,1234
2022000091,壤驷邢,计算机科学,11904,2021-09-23,0,1,1,1234
2022000091,壤驷邢,计算机科学,11904,2021-09-23,0,2,1,1234
2022000091,壤驷邢,计算机科学,11904,2021-09-23,0,3,1,1234
2022000091,壤驷邢,计算机科学,11904,2021-09-23,0,4,1,1234
2022000091,壤驷邢,计算机科学,11904,2021-09-23,0,5,1,1234
2022000091,壤驷邢,计算机科学,11904,2021-09-23,0,6,1,1234
2022000091,壤驷邢,计算机科学,11904,2021-09-23,0,7,1,1234
2022000091,壤驷邢,计算机科学,11904,2021-09-23,0,8,1,1234
2022000101,储鄢薛,应用数学,11902,2022-02-07,1,1,1,1234
2022000101,储鄢薛,应用数学,11902,2022-02-07,1,2,1,1234
2022000101,储鄢薛,应用数学,11902,2022-02-07,1,3,1,1234
2022000101,储鄢薛,应用数学,11902,2022-02-07,1,4,1,1234
2022000101,储鄢薛,应用数学,11902,2022-02-07,1,5,1,1234
2022000101,储鄢薛,应用数学,11902,2022-02-07,1,6,1,1234
2022000101,储鄢薛,应用数学,11902,2022-02-07,1,7,1,1234
2022000101,储鄢薛,应用数学,11902,2022-02-07,1,8,1,1234
2022000111,能拓跋夔,经济管理,11901,2021-07-19,0,1,1,1234
2022000111,能拓跋夔,经济管理,11901,2021-07-19,0,2,1,1234
2022000111,能拓跋夔,经济管理,11901,2021-07-19,0,3,1,1234
2022000111,能拓跋夔,经济管理,11901,2021-07-19,0,4,1,1234
2022000111,能拓跋夔,经济管理,11901,2021-07-19,0,5,1,1234
2022000111,能拓跋夔,经济管理,11901,2021-07-19,0,6,1,1234
2022000111,能拓跋夔,经济管理,11901,2021-07-19,0,7,1,1234
2022000111,能拓跋夔,经济管理,11901,2021-07-19,0,8,1,1234
2022000121,芮杨,生物制药,11906,2021-07-18,0,1,1,1234
2022000121,芮杨,生物制药,11906,2021-07-18,0,2,1,1234
2022000121,芮杨,生物制药,11906,2021-07-18,0,3,1,1234
2022000121,芮杨,生物制药,11906,2021-07-18,0,4,1,1234
2022000121,芮杨,生物制药,11906,2021-07-18,0,5,1,1234
2022000121,芮杨,生物制药,11906,2021-07-18,0,6,1,1234
2022000121,芮杨,生物制药,11906,2021-07-18,0,7,1,1234
2022000121,芮杨,生物制药,11906,2021-07-18,0,8,1,1234
2022000131,艾公澹台,护理学,11902,2021-04-14,1,1,1,1234
2022000131,艾公澹台,护理学,11902,2021-04-14,1,2,1,1234
2022000131,艾公澹台,护理学,11902,2021-04-14,1,3,1,1234
2022000131,艾公澹台,护理学,11902,2021-04-14,1,4,1,1234
2022000131,艾公澹台,护理学,11902,2021-04-14,1,5,1,1234
2022000131,艾公澹台,护理学,11902,2021-04-14,1,6,1,1234
2022000131,艾公澹台,护理学,11902,2021-04-14,1,7,1,1234
2022000131,艾公澹台,护理学,11902,2021-04-14,1,8,1,1234
2022000141,佴别,经济管理,11901,2022-09-11,0,1,1,1234
2022000141,佴别,经济管理,11901,2022-09-11,0,2,1,1234
2022000141,佴别,经济管理,11901,2022-09-11,0,3,1,1234
2022000141,佴别,经济管理,11901,2022-09-11,0,4,1,1234
2022000141,佴别,经济管理,11901,2022-09-11,0,5,1,1234
2022000141,佴别,经济管理,11901,2022-09-11,0,6,1,1234
2022000141,佴别,经济管理,11901,2022-09-11,0,7,1,1234
2022000141,佴别,经济管理,11901,2022-09-11,0,8,1,1234
2022000151,支隗,哲学,11905,2019-12-08,0,1,1,1234
2022000151,支隗,哲学,11905,2019-12-08,0,2,1,1234
2022000151,支隗,哲学,11905,2019-12-08,0,3,1,1234
2022000151,支隗,哲学,11905,2019-12-08,0,4,1,1234
2022000151,支隗,哲学,11905,2019-12-08,0,5,1,1234
2022000151,支隗,哲学,11905,2019-12-08,0,6,1,1234
2022000151,支隗,哲学,11905,2019-12-08,0,7,1,1234
2022000151,支隗,哲学,11905,2019-12-08,0,8,1,1234
2022000161,刁富,计算机科学,11905,2021-01-24,0,1,1,1234
2022000161,刁富,计算机科学,11905,2021-01-24,0,2,1,1234
2022000161,刁富,计算机科学,11905,2021-01-24,0,3,1,1234
2022000161,刁富,计算机科学,11905,2021-01-24,0,4,1,1234
2022000161,刁富,计算机科学,11905,2021-01-24,0,5,1,1234
2022000161,刁富,计算机科学,11905,2021-01-24,0,6,1,1234
2022000161,刁富,计算机科学,11905,2021-01-24,0,7,1,1234
2022000161,刁富,计算机科学,11905,2021-01-24,0,8,1,1234
2022000171,松冀,经济管理,11906,2022-04-09,1,1,1,1234
2022000171,松冀,经济管理,11906,2022-04-09,1,2,1,1234
2022000171,松冀,经济管理,11906,2022-04-09,1,3,1,1234
2022000171,松冀,经济管理,11906,2022-04-09,1,4,1,1234
2022000171,松冀,经济管理,11906,2022-04-09,1,5,1,1234
2022000171,松冀,经济管理,11906,2022-04-09,1,6,1,1234
2022000171,松冀,经济管理,11906,2022-04-09,1,7,1,1234
2022000171,松冀,经济管理,11906,2022-04-09,1,8,1,1234
2022000181,谯骆竺,应用数学,11904,2019-05-05,0,1,1,1234
2022000181,谯骆竺,应用数学,11904,2019-05-05,0,2,1,1234
2022000181,谯骆竺,应用数学,11904,2019-05-05,0,3,1,1234
2022000181,谯骆竺,应用数学,11904,2019-05-05,0,4,1,1234
2022000181,谯骆竺,应用数学,11904,2019-05-05,0,5,1,1234
2022000181,谯骆竺,应用数学,11904,2019-05-05,0,6,1,1234
2022000181,谯骆竺,应用数学,11904,2019-05-05,0,7,1,1234
2022000181,谯骆竺,应用数学,11904,2019-05-05,0,8,1,1234
2022000191,鱼查,计算机科学,11904,2019-05-10,1,1,1,1234
2022000191,鱼查,计算机科学,11904,2019-05-10,1,2,1,1234
2022000191,鱼查,计算机科学,11904,2019-05-10,1,3,1,1234
2022000191,鱼查,计算机科学,11904,2019-05-10,1,4,1,1234
2022000191,鱼查,计算机科学,11904,2019-05-10,1,5,1,1234
2022000191,鱼查,计算机科学,11904,2019-05-10,1,6,1,1234
2022000191,鱼查,计算机科学,11904,2019-05-10,1,7,1,1234
2022000191,鱼查,计算机科学,11904,2019-05-10,1,8,1,1234
2022000201,堵施,信息与计算科学,11905,2021-12-17,1,1,1,1234
2022000201,堵施,信息与计算科学,11905,2021-12-17,1,2,1,1234
2022000201,堵施,信息与计算科学,11905,2021-12-17,1,3,1,1234
2022000201,堵施,信息与计算科学,11905,2021-12-17,1,4,1,1234
2022000201,堵施,信息与计算科学,11905,2021-12-17,1,5,1,1234
2022000201,堵施,信息与计算科学,11905,2021-12-17,1,6,1,1234
2022000201,堵施,信息与计算科学,11905,2021-12-17,1,7,1,1234
2022000201,堵施,信息与计算科学,11905,2021-12-17,1,8,1,1234
2022000211,滑邱,计算机科学,11904,2020-11-07,0,1,1,1234
2022000211,滑邱,计算机科学,11904,2020-11-07,0,2,1,1234
2022000211,滑邱,计算机科学,11904,2020-11-07,0,3,1,1234
2022000211,滑邱,计算机科学,11904,2020-11-07,0,4,1,1234
2022000211,滑邱,计算机科学,11904,2020-11-07,0,5,1,1234
2022000211,滑邱,计算机科学,11904,2020-11-07,0,6,1,1234
2022000211,滑邱,计算机科学,11904,2020-11-07,0,7,1,1234
2022000211,滑邱,计算机科学,11904,2020-11-07,0,8,1,1234
2022000221,郁伯,经济管理,11906,2020-07-25,0,1,1,1234
2022000221,郁伯,经济管理,11906,2020-07-25,0,2,1,1234
2022000221,郁伯,经济管理,11906,2020-07-25,0,3,1,1234
2022000221,郁伯,经济管理,11906,2020-07-25,0,4,1,1234
2022000221,郁伯,经济管理,11906,2020-07-25,0,5,1,1234
2022000221,郁伯,经济管理,11906,2020-07-25,0,6,1,1234
2022000221,郁伯,经济管理,11906,2020-07-25,0,7,1,1234
2022000221,郁伯,经济管理,11906,2020-07-25,0,8,1,1234
2022000231,岳後,计算机科学,11905,2020-10-11,1,1,1,1234
2022000231,岳後,计算机科学,11905,2020-10-11,1,2,1,1234
2022000231,岳後,计算机科学,11905,2020-10-11,1,3,1,1234
2022000231,岳後,计算机科学,11905,2020-10-11,1,4,1,1234
2022000231,岳後,计算机科学,11905,2020-10-11,1,5,1,1234
2022000231,岳後,计算机科学,11905,2020-10-11,1,6,1,1234
2022000231,岳後,计算机科学,11905,2020-10-11,1,7,1,1234
2022000231,岳後,计算机科学,11905,2020-10-11,1,8,1,1234
2022000241,梅朱屠,护理学,11901,2022-04-06,1,1,1,1234
2022000241,梅朱屠,护理学,11901,2022-04-06,1,2,1,1234
2022000241,梅朱屠,护理学,11901,2022-04-06,1,3,1,1234
2022000241,梅朱屠,护理学,11901,2022-04-06,1,4,1,1234
2022000241,梅朱屠,护理学,11901,2022-04-06,1,5,1,1234
2022000241,梅朱屠,护理学,11901,2022-04-06,1,6,1,1234
2022000241,梅朱屠,护理学,11901,2022-04-06,1,7,1,1234
2022000241,梅朱屠,护理学,11901,2022-04-06,1,8,1,1234
2022000251,晏许钱,护理学,11905,2022-07-29,1,1,1,1234
2022000251,晏许钱,护理学,11905,2022-07-29,1,2,1,1234
2022000251,晏许钱,护理学,11905,2022-07-29,1,3,1,1234
2022000251,晏许钱,护理学,11905,2022-07-29,1,4,1,1234
2022000251,晏许钱,护理学,11905,2022-07-29,1,5,1,1234
2022000251,晏许钱,护理学,11905,2022-07-29,1,6,1,1234
2022000251,晏许钱,护理学,11905,2022-07-29,1,7,1,1234
2022000251,晏许钱,护理学,11905,2022-07-29,1,8,1,1234
2022000261,邰庄沈,应用数学,11904,2020-08-27,0,1,1,1234
2022000261,邰庄沈,应用数学,11904,2020-08-27,0,2,1,1234
2022000261,邰庄沈,应用数学,11904,2020-08-27,0,3,1,1234
2022000261,邰庄沈,应用数学,11904,2020-08-27,0,4,1,1234
2022000261,邰庄沈,应用数学,11904,2020-08-27,0,5,1,1234
2022000261,邰庄沈,应用数学,11904,2020-08-27,0,6,1,1234
2022000261,邰庄沈,应用数学,11904,2020-08-27,0,7,1,1234
2022000261,邰庄沈,应用数学,11904,2020-08-27,0,8,1,1234
2022000271,南宫娄,应用数学,11903,2022-02-07,0,1,1,1234
2022000271,南宫娄,应用数学,11903,2022-02-07,0,2,1,1234
2022000271,南宫娄,应用数学,11903,2022-02-07,0,3,1,1234
2022000271,南宫娄,应用数学,11903,2022-02-07,0,4,1,1234
2022000271,南宫娄,应用数学,11903,2022-02-07,0,5,1,1234
2022000271,南宫娄,应用数学,11903,2022-02-07,0,6,1,1234
2022000271,南宫娄,应用数学,11903,2022-02-07,0,7,1,1234
2022000271,南宫娄,应用数学,11903,2022-02-07,0,8,1,1234
2022000281,隆万俟,护理学,11904,2021-04-01,1,1,1,1234
2022000281,隆万俟,护理学,11904,2021-04-01,1,2,1,1234
2022000281,隆万俟,护理学,11904,2021-04-01,1,3,1,1234
2022000281,隆万俟,护理学,11904,2021-04-01,1,4,1,1234
2022000281,隆万俟,护理学,11904,2021-04-01,1,5,1,1234
2022000281,隆万俟,护理学,11904,2021-04-01,1,6,1,1234
2022000281,隆万俟,护理学,11904,2021-04-01,1,7,1,1234
2022000281,隆万俟,护理学,11904,2021-04-01,1,8,1,1234
2022000291,上官束黄,生物制药,11901,2021-05-22,0,1,1,1234
2022000291,上官束黄,生物制药,11901,2021-05-22,0,2,1,1234
2022000291,上官束黄,生物制药,11901,2021-05-22,0,3,1,1234
2022000291,上官束黄,生物制药,11901,2021-05-22,0,4,1,1234
2022000291,上官束黄,生物制药,11901,2021-05-22,0,5,1,1234
2022000291,上官束黄,生物制药,11901,2021-05-22,0,6,1,1234
2022000291,上官束黄,生物制药,11901,2021-05-22,0,7,1,1234
2022000291,上官束黄,生物制药,11901,2021-05-22,0,8,1,1234
2022000301,钟离闻人,经济管理,11902,2021-02-21,1,1,1,1234
2022000301,钟离闻人,经济管理,11902,2021-02-21,1,2,1,1234
2022000301,钟离闻人,经济管理,11902,2021-02-21,1,3,1,1234
2022000301,钟离闻人,经济管理,11902,2021-02-21,1,4,1,1234
2022000301,钟离闻人,经济管理,11902,2021-02-21,1,5,1,1234
2022000301,钟离闻人,经济管理,11902,2021-02-21,1,6,1,1234
2022000301,钟离闻人,经济管理,11902,2021-02-21,1,7,1,1234
2022000301,钟离闻人,经济管理,11902,2021-02-21,1,8,1,1234
2022000311,邰怀,应用数学,11902,2021-05-07,1,1,1,1234
2022000311,邰怀,应用数学,11902,2021-05-07,1,2,1,1234
2022000311,邰怀,应用数学,11902,2021-05-07,1,3,1,1234
2022000311,邰怀,应用数学,11902,2021-05-07,1,4,1,1234
2022000311,邰怀,应用数学,11902,2021-05-07,1,5,1,1234
2022000311,邰怀,应用数学,11902,2021-05-07,1,6,1,1234
2022000311,邰怀,应用数学,11902,2021-05-07,1,7,1,1234
2022000311,邰怀,应用数学,11902,2021-05-07,1,8,1,1234
2022000321,於况,应用数学,11906,2022-10-06,0,1,1,1234
2022000321,於况,应用数学,11906,2022-10-06,0,2,1,1234
2022000321,於况,应用数学,11906,2022-10-06,0,3,1,1234
2022000321,於况,应用数学,11906,2022-10-06,0,4,1,1234
2022000321,於况,应用数学,11906,2022-10-06,0,5,1,1234
2022000321,於况,应用数学,11906,2022-10-06,0,6,1,1234
2022000321,於况,应用数学,11906,2022-10-06,0,7,1,1234
2022000321,於况,应用数学,11906,2022-10-06,0,8,1,1234
2022000331,浦蒯,经济管理,11904,2022-02-24,0,1,1,1234
2022000331,浦蒯,经济管理,11904,2022-02-24,0,2,1,1234
2022000331,浦蒯,经济管理,11904,2022-02-24,0,3,1,1234
2022000331,浦蒯,经济管理,11904,2022-02-24,0,4,1,1234
2022000331,浦蒯,经济管理,11904,2022-02-24,0,5,1,1234
2022000331,浦蒯,经济管理,11904,2022-02-24,0,6,1,1234
2022000331,浦蒯,经济管理,11904,2022-02-24,0,7,1,1234
2022000331,浦蒯,经济管理,11904,2022-02-24,0,8,1,1234
2022000341,甄谢皇甫,经济管理,11906,2019-04-06,1,1,1,1234
2022000341,甄谢皇甫,经济管理,11906,2019-04-06,1,2,1,1234
2022000341,甄谢皇甫,经济管理,11906,2019-04-06,1,3,1,1234
2022000341,甄谢皇甫,经济管理,11906,2019-04-06,1,4,1,1234
2022000341,甄谢皇甫,经济管理,11906,2019-04-06,1,5,1,1234
2022000341,甄谢皇甫,经济管理,11906,2019-04-06,1,6,1,1234
2022000341,甄谢皇甫,经济管理,11906,2019-04-06,1,7,1,1234
2022000341,甄谢皇甫,经济管理,11906,2019-04-06,1,8,1,1234
2022000351,姬拓跋,生物制药,11903,2020-01-24,1,1,1,1234
2022000351,姬拓跋,生物制药,11903,2020-01-24,1,2,1,1234
2022000351,姬拓跋,生物制药,11903,2020-01-24,1,3,1,1234
2022000351,姬拓跋,生物制药,11903,2020-01-24,1,4,1,1234
2022000351,姬拓跋,生物制药,11903,2020-01-24,1,5,1,1234
2022000351,姬拓跋,生物制药,11903,2020-01-24,1,6,1,1234
2022000351,姬拓跋,生物制药,11903,2020-01-24,1,7,1,1234
2022000351,姬拓跋,生物制药,11903,2020-01-24,1,8,1,1234
2022000361,阚危司空,应用数学,11906,2021-09-14,1,1,1,1234
2022000361,阚危司空,应用数学,11906,2021-09-14,1,2,1,1234
2022000361,阚危司空,应用数学,11906,2021-09-14,1,3,1,1234
2022000361,阚危司空,应用数学,11906,2021-09-14,1,4,1,1234
2022000361,阚危司空,应用数学,11906,2021-09-14,1,5,1,1234
2022000361,阚危司空,应用数学,11906,2021-09-14,1,6,1,1234
2022000361,阚危司空,应用数学,11906,2021-09-14,1,7,1,1234
2022000361,阚危司空,应用数学,11906,2021-09-14,1,8,1,1234
2022000371,隆巢,经济管理,11905,2020-02-26,0,1,1,1234
2022000371,隆巢,经济管理,11905,2020-02-26,0,2,1,1234
2022000371,隆巢,经济管理,11905,2020-02-26,0,3,1,1234
2022000371,隆巢,经济管理,11905,2020-02-26,0,4,1,1234
2022000371,隆巢,经济管理,11905,2020-02-26,0,5,1,1234
2022000371,隆巢,经济管理,11905,2020-02-26,0,6,1,1234
2022000371,隆巢,经济管理,11905,2020-02-26,0,7,1,1234
2022000371,隆巢,经济管理,11905,2020-02-26,0,8,1,1234
2022000381,皮谯,计算机科学,11906,2020-07-05,0,1,1,1234
2022000381,皮谯,计算机科学,11906,2020-07-05,0,2,1,1234
2022000381,皮谯,计算机科学,11906,2020-07-05,0,3,1,1234
2022000381,皮谯,计算机科学,11906,2020-07-05,0,4,1,1234
2022000381,皮谯,计算机科学,11906,2020-07-05,0,5,1,1234
2022000381,皮谯,计算机科学,11906,2020-07-05,0,6,1,1234
2022000381,皮谯,计算机科学,11906,2020-07-05,0,7,1,1234
2022000381,皮谯,计算机科学,11906,2020-07-05,0,8,1,1234
2022000391,阴拓跋,生物制药,11906,2020-09-24,0,1,1,1234
2022000391,阴拓跋,生物制药,11906,2020-09-24,0,2,1,1234
2022000391,阴拓跋,生物制药,11906,2020-09-24,0,3,1,1234
2022000391,阴拓跋,生物制药,11906,2020-09-24,0,4,1,1234
2022000391,阴拓跋,生物制药,11906,2020-09-24,0,5,1,1234
2022000391,阴拓跋,生物制药,11906,2020-09-24,0,6,1,1234
2022000391,阴拓跋,生物制药,11906,2020-09-24,0,7,1,1234
2022000391,阴拓跋,生物制药,11906,2020-09-24,0,8,1,1234
2022000401,樊亢,哲学,11906,2021-12-28,1,1,1,1234
2022000401,樊亢,哲学,11906,2021-12-28,1,2,1,1234
2022000401,樊亢,哲学,11906,2021-12-28,1,3,1,1234
2022000401,樊亢,哲学,11906,2021-12-28,1,4,1,1234
2022000401,樊亢,哲学,11906,2021-12-28,1,5,1,1234
2022000401,樊亢,哲学,11906,2021-12-28,1,6,1,1234
2022000401,樊亢,哲学,11906,2021-12-28,1,7,1,1234
2022000401,樊亢,哲学,11906,2021-12-28,1,8,1,1234
2022000411,柴钮龙,哲学,11901,2021-05-06,1,1,1,1234
2022000411,柴钮龙,哲学,11901,2021-05-06,1,2,1,1234
2022000411,柴钮龙,哲学,11901,2021-05-06,1,3,1,1234
2022000411,柴钮龙,哲学,11901,2021-05-06,1,4,1,1234
2022000411,柴钮龙,哲学,11901,2021-05-06,1,5,1,1234
2022000411,柴钮龙,哲学,11901,2021-05-06,1,6,1,1234
2022000411,柴钮龙,哲学,11901,2021-05-06,1,7,1,1234
2022000411,柴钮龙,哲学,11901,2021-05-06,1,8,1,1234
2022000421,拓跋史,生物制药,11905,2021-11-09,0,1,1,1234
2022000421,拓跋史,生物制药,11905,2021-11-09,0,2,1,1234
2022000421,拓跋史,生物制药,11905,2021-11-09,0,3,1,1234
2022000421,拓跋史,生物制药,11905,2021-11-09,0,4,1,1234
2022000421,拓跋史,生物制药,11905,2021-11-09,0,5,1,1234
2022000421,拓跋史,生物制药,11905,2021-11-09,0,6,1,1234
2022000421,拓跋史,生物制药,11905,2021-11-09,0,7,1,1234
2022000421,拓跋史,生物制药,11905,2021-11-09,0,8,1,1234
2022000431,欧阳郁党,经济管理,11906,2019-01-12,1,1,1,1234
2022000431,欧阳郁党,经济管理,11906,2019-01-12,1,2,1,1234
2022000431,欧阳郁党,经济管理,11906,2019-01-12,1,3,1,1234
2022000431,欧阳郁党,经济管理,11906,2019-01-12,1,4,1,1234
2022000431,欧阳郁党,经济管理,11906,2019-01-12,1,5,1,1234
2022000431,欧阳郁党,经济管理,11906,2019-01-12,1,6,1,1234
2022000431,欧阳郁党,经济管理,11906,2019-01-12,1,7,1,1234
2022000431,欧阳郁党,经济管理,11906,2019-01-12,1,8,1,1234
2022000441,仲邢,计算机科学,11906,2019-11-10,0,1,1,1234
2022000441,仲邢,计算机科学,11906,2019-11-10,0,2,1,1234
2022000441,仲邢,计算机科学,11906,2019-11-10,0,3,1,1234
2022000441,仲邢,计算机科学,11906,2019-11-10,0,4,1,1234
2022000441,仲邢,计算机科学,11906,2019-11-10,0,5,1,1234
2022000441,仲邢,计算机科学,11906,2019-11-10,0,6,1,1234
2022000441,仲邢,计算机科学,11906,2019-11-10,0,7,1,1234
2022000441,仲邢,计算机科学,11906,2019-11-10,0,8,1,1234
2022000451,亓官梅山,哲学,11903,2019-08-31,1,1,1,1234
2022000451,亓官梅山,哲学,11903,2019-08-31,1,2,1,1234
2022000451,亓官梅山,哲学,11903,2019-08-31,1,3,1,1234
2022000451,亓官梅山,哲学,11903,2019-08-31,1,4,1,1234
2022000451,亓官梅山,哲学,11903,2019-08-31,1,5,1,1234
2022000451,亓官梅山,哲学,11903,2019-08-31,1,6,1,1234
2022000451,亓官梅山,哲学,11903,2019-08-31,1,7,1,1234
2022000451,亓官梅山,哲学,11903,2019-08-31,1,8,1,1234
2022000461,姓司寇邴,生物制药,11905,2021-10-12,0,1,1,1234
2022000461,姓司寇邴,生物制药,11905,2021-10-12,0,2,1,1234
2022000461,姓司寇邴,生物制药,11905,2021-10-12,0,3,1,1234
2022000461,姓司寇邴,生物制药,11905,2021-10-12,0,4,1,1234
2022000461,姓司寇邴,生物制药,11905,2021-10-12,0,5,1,1234
2022000461,姓司寇邴,生物制药,11905,2021-10-12,0,6,1,1234
2022000461,姓司寇邴,生物制药,11905,2021-10-12,0,7,1,1234
2022000461,姓司寇邴,生物制药,11905,2021-10-12,0,8,1,1234
2022000471,狄卞,生物制药,11901,2020-09-23,1,1,1,1234
2022000471,狄卞,生物制药,11901,2020-09-23,1,2,1,1234
2022000471,狄卞,生物制药,11901,2020-09-23,1,3,1,1234
2022000471,狄卞,生物制药,11901,2020-09-23,1,4,1,1234
2022000471,狄卞,生物制药,11901,2020-09-23,1,5,1,1234
2022000471,狄卞,生物制药,11901,2020-09-23,1,6,1,1234
2022000471,狄卞,生物制药,11901,2020-09-23,1,7,1,1234
2022000471,狄卞,生物制药,11901,2020-09-23,1,8,1,1234
2022000481,亓官红管,哲学,11901,2022-03-04,1,1,1,1234
2022000481,亓官红管,哲学,11901,2022-03-04,1,2,1,1234
2022000481,亓官红管,哲学,11901,2022-03-04,1,3,1,1234
2022000481,亓官红管,哲学,11901,2022-03-04,1,4,1,1234
2022000481,亓官红管,哲学,11901,2022-03-04,1,5,1,1234
2022000481,亓官红管,哲学,11901,2022-03-04,1,6,1,1234
2022000481,亓官红管,哲学,11901,2022-03-04,1,7,1,1234
2022000481,亓官红管,哲学,11901,2022-03-04,1,8,1,1234
2022000491,胡桓姓,经济管理,11903,2022-06-06,0,1,1,1234
2022000491,胡桓姓,经济管理,11903,2022-06-06,0,2,1,1234
2022000491,胡桓姓,经济管理,11903,2022-06-06,0,3,1,1234
2022000491,胡桓姓,经济管理,11903,2022-06-06,0,4,1,1234
2022000491,胡桓姓,经济管理,11903,2022-06-06,0,5,1,1234
2022000491,胡桓姓,经济管理,11903,2022-06-06,0,6,1,1234
2022000491,胡桓姓,经济管理,11903,2022-06-06,0,7,1,1234
2022000491,胡桓姓,经济管理,11903,2022-06-06,0,8,1,1234
2022000501,颜明,生物制药,11901,2018-12-23,1,1,1,1234
2022000501,颜明,生物制药,11901,2018-12-23,1,2,1,1234
2022000501,颜明,生物制药,11901,2018-12-23,1,3,1,1234
2022000501,颜明,生物制药,11901,2018-12-23,1,4,1,1234
2022000501,颜明,生物制药,11901,2018-12-23,1,5,1,1234
2022000501,颜明,生物制药,11901,2018-12-23,1,6,1,1234
2022000501,颜明,生物制药,11901,2018-12-23,1,7,1,1234
2022000501,颜明,生物制药,11901,2018-12-23,1,8,1,1234
